,Unnamed: 0,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
377,377,644234,Gallus,sonneratii,,birds,Grey Junglefowl,Sreekumar Chirukandoth,India,"Peringassery, Theni, Tamil Nadu",10.0448,77.307,440,song,male,adult,field recording,//xeno-canto.org/644234,https://xeno-canto.org/644234/download,XC644234-gjf_20210411_064824.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644234-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644234-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644234-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644234-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644234-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644234-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644234-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:56,07:00,2021-04-11,2021-05-01,"['Pycnonotus luteolus', 'Hierococcyx varius', 'Tephrodornis pondicerianus', 'Centropus sinensis', 'Pycnonotus cafer']",The call of a bird from  the plains below <https://ebird.org/checklist/S85285491>,no,no,no,,,no,,,44100
378,378,644233,Gallus,sonneratii,,birds,Grey Junglefowl,Sreekumar Chirukandoth,India,"Peringassery, Theni, Tamil Nadu",10.0448,77.307,440,song,male,adult,field recording,//xeno-canto.org/644233,https://xeno-canto.org/644233/download,XC644233-gjf_20210411_065530.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644233-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644233-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644233-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644233-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644233-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644233-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644233-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,07:00,2021-04-11,2021-05-01,"['Pycnonotus luteolus', 'Hierococcyx varius', 'Orthotomus sutorius', 'Aegithina tiphia']",The call of a bird from  the plains below <https://ebird.org/checklist/S85285491>,no,no,no,,,no,,,44100
379,379,644232,Gallus,sonneratii,,birds,Grey Junglefowl,Sreekumar Chirukandoth,India,"Peringassery, Theni, Tamil Nadu",10.0448,77.307,440,song,male,adult,field recording,//xeno-canto.org/644232,https://xeno-canto.org/644232/download,XC644232-gjf_20210411_072547.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644232-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644232-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644232-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC644232-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644232-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644232-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HRYIVDQHBC/wave/XC644232-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:19,07:30,2021-04-11,2021-05-01,"['Pycnonotus luteolus', 'Hierococcyx varius', 'Orthotomus sutorius', 'Aegithina tiphia']",The call of two birds from different regions of the plains below <https://ebird.org/checklist/S85285491>,no,no,no,,,no,,,44100
380,380,617066,Gallus,sonneratii,,birds,Grey Junglefowl,Arvindh,India,"Varadhamanathi dam, Palani, Tamil Nadu",10.3862,77.547,360,uncertain,,,field recording,//xeno-canto.org/617066,https://xeno-canto.org/617066/download,XC617066-2021-01-24 10h40m49s cock2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LHOWQEVETC/ffts/XC617066-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LHOWQEVETC/ffts/XC617066-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LHOWQEVETC/ffts/XC617066-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LHOWQEVETC/ffts/XC617066-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LHOWQEVETC/wave/XC617066-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LHOWQEVETC/wave/XC617066-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LHOWQEVETC/wave/XC617066-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:17,10:40,2021-01-24,2021-01-24,[],"Recorded at Varadhamanathi dam, located in the lower elevation of The Palani Hills, Western Ghats.",no,no,no,,,no,,,48000
381,381,603119,Gallus,sonneratii,,birds,Grey Junglefowl,Jelle Scharringa,India,"Periyar National Park, Kerala ",9.5087,77.1982,870,song,male,,field recording,//xeno-canto.org/603119,https://xeno-canto.org/603119/download,XC603119-Grey Junglefowl (Gallus sonneratii) #3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603119-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603119-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603119-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603119-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC603119-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC603119-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC603119-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:33,07:45,1998-12-18,2020-11-15,"['Pomatorhinus horsfieldii', 'Psittacula cyanocephala', 'Sturnia blythii']","One male on forest floor along entrance road to the park, Thekkadi.",yes,yes,no,,,no,,,44100
382,382,603117,Gallus,sonneratii,,birds,Grey Junglefowl,Jelle Scharringa,India,"Mudumalai Wildlife Sanctuary & National Park, Tamil Nadu",11.5306,76.6418,1100,song,male,,field recording,//xeno-canto.org/603117,https://xeno-canto.org/603117/download,XC603117-Grey Junglefowl (Gallus sonneratii) #2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603117-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603117-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603117-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603117-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC603117-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC603117-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC603117-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,18:05,1998-12-04,2020-11-15,[],"One in dense bamboo stands, close to fence of Jungle Hut.",no,no,no,,,no,,,44100
383,383,603116,Gallus,sonneratii,,birds,Grey Junglefowl,Jelle Scharringa,India,"Mudumalai Wildlife Sanctuary & National Park, Tamil Nadu",11.5306,76.6418,1100,song,male,,field recording,//xeno-canto.org/603116,https://xeno-canto.org/603116/download,XC603116-Grey Junglefowl (Gallus sonneratii) #1.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603116-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603116-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603116-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/ffts/XC603116-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC603116-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC603116-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KDTMIWOGNC/wave/XC603116-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:50,17:30,1998-12-04,2020-11-15,"['Argya affinis', 'Pycnonotus jocosus', 'Spilopelia chinensis']","One in dense bamboo stands, close to fence of Jungle Hut.",no,no,no,,,no,,,44100
384,384,575109,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Kumbharoshi, Pratapgad",17.9306,73.5988,750,call,,,field recording,//xeno-canto.org/575109,https://xeno-canto.org/575109/download,XC575109-Junglefowl-Grey-Gallus-sonneratii-Kumbharoshi--Pratapgad-20110318-048-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575109-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575109-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575109-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC575109-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC575109-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC575109-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC575109-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,18:17,2011-03-18,2020-07-12,[],,no,no,no,,,no,,,44100
385,385,574340,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,call,,,field recording,//xeno-canto.org/574340,https://xeno-canto.org/574340/download,XC574340-Junglefowl-Grey-Gallus-sonneratii-Tamhini-forest--Pune-20110409-016-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574340-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574340-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574340-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574340-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574340-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574340-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574340-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:24,19:08,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
386,386,574339,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,call,,,field recording,//xeno-canto.org/574339,https://xeno-canto.org/574339/download,XC574339-Junglefowl-Grey-Gallus-sonneratii-Tamhini-forest--Pune-20110409-015-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574339-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574339-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574339-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574339-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574339-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574339-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574339-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:03,19:07,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
387,387,574336,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,song,,,field recording,//xeno-canto.org/574336,https://xeno-canto.org/574336/download,XC574336-Junglefowl-Grey-Gallus-sonneratii-Tamhini-forest--Pune-20110409-012-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574336-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574336-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574336-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574336-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574336-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574336-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574336-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:40,18:47,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
388,388,574335,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,song,,,field recording,//xeno-canto.org/574335,https://xeno-canto.org/574335/download,XC574335-Junglefowl-Grey-Gallus-sonneratii-Tamhini-forest--Pune-20110409-011-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574335-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574335-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574335-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574335-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574335-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574335-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574335-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:26,18:46,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
389,389,574331,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,call,,,field recording,//xeno-canto.org/574331,https://xeno-canto.org/574331/download,XC574331-Junglefowl-Grey-Gallus-sonneratii-Tamhini-forest--Pune-20110409-006-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574331-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574331-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574331-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574331-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574331-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574331-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574331-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:25,18:01,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
390,390,574328,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,call,,,field recording,//xeno-canto.org/574328,https://xeno-canto.org/574328/download,XC574328-Junglefowl-Grey-Gallus-sonneratii-Tamhini-forest--Pune-20110409-003-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574328-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574328-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574328-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574328-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574328-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574328-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574328-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,17:37,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
391,391,574318,Gallus,sonneratii,,birds,Grey Junglefowl,Rajgopal Patil,India,"Tamhini, Pune",18.446,73.4266,600,song,,,field recording,//xeno-canto.org/574318,https://xeno-canto.org/574318/download,XC574318-Junglefowl-Grey-Gallus-sonneratii-Tamhini-20110409-000-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574318-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574318-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574318-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC574318-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574318-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574318-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC574318-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:09,17:35,2011-04-09,2020-07-08,[],,no,no,no,,,no,,,44100
392,392,568952,Gallus,sonneratii,,birds,Grey Junglefowl,Rajah Jayapal,India,"Anaikatti, Coimbatore, India",11.091,76.772,700,song,male,,field recording,//xeno-canto.org/568952,https://xeno-canto.org/568952/download,XC568952-Gallus sonneratii 2_Sacon_05052020.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC568952-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC568952-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC568952-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/ffts/XC568952-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/wave/XC568952-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/wave/XC568952-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIUBHFACAT/wave/XC568952-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:33,16:00,2020-05-05,2020-06-16,[],,no,no,no,,,no,,,44100
393,393,555778,Gallus,sonneratii,,birds,Grey Junglefowl,Mandar Bhagat,India,"Cotigao Wildlife Sanctuary, South Goa, Goa",15.0116,74.2364,550,"call, song, male-female","female, male",,field recording,//xeno-canto.org/555778,https://xeno-canto.org/555778/download,XC555778-Grey-jungle fowl male-female 23.07.2017 ZOOM0005.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC555778-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC555778-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC555778-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/ffts/XC555778-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC555778-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC555778-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYVZLXCRDU/wave/XC555778-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:20,08:00,2017-07-23,2020-05-09,[],,yes,yes,no,,,no,,,44100
394,394,507437,Gallus,sonneratii,,birds,Grey Junglefowl,Andrew Mascarenhas,India,"Bondla Wildlife Sanctuary , North Goa, Goa",15.4346,74.0985,320,call,,,field recording,//xeno-canto.org/507437,https://xeno-canto.org/507437/download,XC507437-Goa Bondla WLS Grey Jungle Fowl 13-Nov-2019 AAM E.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC507437-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC507437-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC507437-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/ffts/XC507437-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC507437-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC507437-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBXAQXNZZP/wave/XC507437-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:27,07:35,2019-11-13,2019-11-20,[],,no,no,no,,,no,,,48000
395,395,474089,Gallus,sonneratii,,birds,Grey Junglefowl,Frank Lambert,India,"nr Mudumalai, Mel Kamanahalli, Chamarajanagar, Karnataka",11.7013,76.6361,900,song,,,field recording,//xeno-canto.org/474089,https://xeno-canto.org/474089/download,XC474089-Gallus_sonneratii-FL X song Mudalmulai 8Feb16 7.33am LS110041a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC474089-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC474089-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC474089-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC474089-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC474089-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC474089-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC474089-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:00,07:33,2016-02-08,2019-05-14,[],,no,no,no,,,no,,,48000
396,396,473597,Gallus,sonneratii,,birds,Grey Junglefowl,Frank Lambert,India,"Thattekad Bird Sanctuary nr Periyar River, Ernakulam, Kerala",10.1257,76.6822,60,song,,,field recording,//xeno-canto.org/473597,https://xeno-canto.org/473597/download,XC473597-Gallus_sonneratii-FL song nr site 2 Thattekad 3Feb16 6.29am LS119802a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473597-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473597-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473597-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC473597-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473597-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473597-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC473597-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:10,06:29,2016-02-03,2019-05-12,[],,unknown,unknown,no,,,no,,,48000
397,397,465728,Gallus,sonneratii,,birds,Grey Junglefowl,Sujith Sivasasan,India,"Malabar WLS, Kakkayam, Kozhikode, Kerala",11.5983,75.9258,750,song,,,field recording,//xeno-canto.org/465728,https://xeno-canto.org/465728/download,XC465728-Grey Jungle foul.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/ffts/XC465728-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/ffts/XC465728-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/ffts/XC465728-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/ffts/XC465728-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/wave/XC465728-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/wave/XC465728-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BNKSWWZFES/wave/XC465728-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,06:30,2019-03-20,2019-04-08,[],,no,no,unknown,,,no,,,44100
398,398,398932,Gallus,sonneratii,,birds,Grey Junglefowl,Dilip KG,India,"Ernakulam, Kerala",10.1577,76.6038,110,call,,,field recording,//xeno-canto.org/398932,https://xeno-canto.org/398932/download,XC398932-gray jungle fowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC398932-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC398932-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC398932-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/ffts/XC398932-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/wave/XC398932-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/wave/XC398932-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FXHETGXRIK/wave/XC398932-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:52,18:30,2018-01-01,2018-01-11,[],,no,no,no,,,no,,,44100
