,Audio,Sr,Names,Species
27,"[ 0.16057953  0.22430545  0.22542383 ...  0.01674969  0.02902143
 -0.02823437]",22050,1538.wav,pictus
28,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,15582.wav,pictus
29,"[-0.01283623 -0.02821616 -0.04236344 ...  0.00686169 -0.00455497
 -0.00943034]",22050,15785.wav,pictus
30,[0. 0. 0. ... 0. 0. 0.],22050,1587.wav,pictus
31,"[-0.0906884  -0.1253977  -0.08152821 ... -0.00177043 -0.00524138
 -0.00375018]",22050,16075.wav,pictus
32,"[-4.4842251e-05 -6.6406676e-05 -5.7049794e-05 ... -5.1531824e-06
  2.6000082e-05  2.4216133e-05]",22050,16501.wav,pictus
33,"[ 0.16057953  0.22430545  0.22542383 ...  0.01674969  0.02902143
 -0.02823437]",22050,16715.wav,pictus
34,"[-0.08241457 -0.15514341 -0.12030835 ... -0.01649862 -0.00959948
 -0.00929931]",22050,16751.wav,pictus
35,"[-1.3038516e-08  1.8626451e-09 -9.3132257e-09 ...  1.0913936e-11
  0.0000000e+00 -3.6379788e-12]",22050,16765.wav,pictus
36,"[-0.0906884  -0.1253977  -0.08152821 ... -0.00177043 -0.00524138
 -0.00375018]",22050,17756.wav,pictus
37,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,1789.wav,pictus
38,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,18105.wav,pictus
39,"[-0.00355353 -0.00295117 -0.00304182 ... -0.008853   -0.01060648
 -0.01234017]",22050,18120.wav,pictus
40,"[-0.00355353 -0.00295117 -0.00304182 ... -0.008853   -0.01060648
 -0.01234017]",22050,18177.wav,pictus
41,[0. 0. 0. ... 0. 0. 0.],22050,18238.wav,pictus
42,"[ 1.7185224e-04  1.9840265e-04  1.7179082e-04 ... -7.3647993e-10
 -2.6119873e-10  0.0000000e+00]",22050,18344.wav,pictus
43,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,18458.wav,pictus
44,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,18843.wav,pictus
45,[0. 0. 0. ... 0. 0. 0.],22050,19213.wav,pictus
46,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,19374.wav,pictus
47,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,19377.wav,pictus
48,"[-0.00355353 -0.00295117 -0.00304182 ... -0.008853   -0.01060648
 -0.01234017]",22050,19468.wav,pictus
49,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,19754.wav,pictus
50,"[-0.0115972  -0.0085324   0.0035259  ... -0.00461961 -0.0147555
 -0.00099347]",22050,1980.wav,pictus
51,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,19873.wav,pictus
52,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,20114.wav,pictus
53,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,20279.wav,pictus
54,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,20493.wav,pictus
55,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,20682.wav,pictus
56,"[-0.0115972  -0.0085324   0.0035259  ... -0.00461961 -0.0147555
 -0.00099347]",22050,20716.wav,pictus
57,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,21621.wav,pictus
58,"[ 0.16057953  0.22430545  0.22542383 ...  0.01674969  0.02902143
 -0.02823437]",22050,21779.wav,pictus
59,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,22022.wav,pictus
60,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,2207.wav,pictus
61,"[-0.00355353 -0.00295117 -0.00304182 ... -0.008853   -0.01060648
 -0.01234017]",22050,22318.wav,pictus
62,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,22370.wav,pictus
63,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,22605.wav,pictus
64,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,22717.wav,pictus
65,"[-4.4842251e-05 -6.6406676e-05 -5.7049794e-05 ... -5.1531824e-06
  2.6000082e-05  2.4216133e-05]",22050,22845.wav,pictus
66,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.2926461e-12
 -7.5206872e-12 -1.0896341e-11]",22050,22898.wav,pictus
67,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.1713657e-10
 -6.6847861e-11  7.7341156e-10]",22050,22963.wav,pictus
68,"[-4.4842251e-05 -6.6406676e-05 -5.7049794e-05 ... -5.1531824e-06
  2.6000082e-05  2.4216133e-05]",22050,2304.wav,pictus
69,[0. 0. 0. ... 0. 0. 0.],22050,23092.wav,pictus
70,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,23508.wav,pictus
71,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,23700.wav,pictus
72,"[-0.00355353 -0.00295117 -0.00304182 ... -0.008853   -0.01060648
 -0.01234017]",22050,23713.wav,pictus
73,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,23779.wav,pictus
74,"[-0.01283623 -0.02821616 -0.04236344 ...  0.00686169 -0.00455497
 -0.00943034]",22050,23825.wav,pictus
75,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,23835.wav,pictus
76,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,23942.wav,pictus
77,"[-1.03021223e-10 -1.13390485e-10  5.46684226e-11 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]",22050,24068.wav,pictus
78,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,24136.wav,pictus
79,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,24187.wav,pictus
80,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,24195.wav,pictus
81,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,24305.wav,pictus
82,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,24452.wav,pictus
83,"[-0.0906884  -0.1253977  -0.08152821 ... -0.00177043 -0.00524138
 -0.00375018]",22050,24635.wav,pictus
84,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,24681.wav,pictus
85,"[-4.8316906e-13  8.5265128e-13  2.2737368e-13 ... -2.3283064e-09
 -2.0954758e-09 -1.6298145e-09]",22050,24758.wav,pictus
86,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,25286.wav,pictus
87,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.1713657e-10
 -6.6847861e-11  7.7341156e-10]",22050,25403.wav,pictus
88,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.1713657e-10
 -6.6847861e-11  7.7341156e-10]",22050,25740.wav,pictus
89,"[-0.00355353 -0.00295117 -0.00304182 ... -0.008853   -0.01060648
 -0.01234017]",22050,25804.wav,pictus
90,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,25935.wav,pictus
91,"[-4.4842251e-05 -6.6406676e-05 -5.7049794e-05 ... -5.1531824e-06
  2.6000082e-05  2.4216133e-05]",22050,26494.wav,pictus
92,"[ 1.7185224e-04  1.9840265e-04  1.7179082e-04 ... -7.3647993e-10
 -2.6119873e-10  0.0000000e+00]",22050,26673.wav,pictus
93,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,26852.wav,pictus
94,"[-0.0115972  -0.0085324   0.0035259  ... -0.00461961 -0.0147555
 -0.00099347]",22050,2713.wav,pictus
95,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,275.wav,pictus
96,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,27523.wav,pictus
97,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,27719.wav,pictus
98,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,27839.wav,pictus
99,"[-0.01283623 -0.02821616 -0.04236344 ...  0.00686169 -0.00455497
 -0.00943034]",22050,28134.wav,pictus
100,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,28153.wav,pictus
101,"[-0.0115972  -0.0085324   0.0035259  ... -0.00461961 -0.0147555
 -0.00099347]",22050,28168.wav,pictus
102,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.1713657e-10
 -6.6847861e-11  7.7341156e-10]",22050,28405.wav,pictus
103,"[-0.01283623 -0.02821616 -0.04236344 ...  0.00686169 -0.00455497
 -0.00943034]",22050,28602.wav,pictus
104,"[ 1.7185224e-04  1.9840265e-04  1.7179082e-04 ... -7.3647993e-10
 -2.6119873e-10  0.0000000e+00]",22050,28934.wav,pictus
105,"[ 1.7185224e-04  1.9840265e-04  1.7179082e-04 ... -7.3647993e-10
 -2.6119873e-10  0.0000000e+00]",22050,29121.wav,pictus
106,[0. 0. 0. ... 0. 0. 0.],22050,29182.wav,pictus
107,"[-0.01283623 -0.02821616 -0.04236344 ...  0.00686169 -0.00455497
 -0.00943034]",22050,29498.wav,pictus
108,"[-4.8316906e-13  8.5265128e-13  2.2737368e-13 ... -2.3283064e-09
 -2.0954758e-09 -1.6298145e-09]",22050,29559.wav,pictus
109,[0. 0. 0. ... 0. 0. 0.],22050,29849.wav,pictus
110,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,30010.wav,pictus
111,"[-0.08241457 -0.15514341 -0.12030835 ... -0.01649862 -0.00959948
 -0.00929931]",22050,30463.wav,pictus
112,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.2926461e-12
 -7.5206872e-12 -1.0896341e-11]",22050,30529.wav,pictus
113,"[-0.08241457 -0.15514341 -0.12030835 ... -0.01649862 -0.00959948
 -0.00929931]",22050,30837.wav,pictus
114,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,31009.wav,pictus
115,"[-4.8316906e-13  8.5265128e-13  2.2737368e-13 ... -2.3283064e-09
 -2.0954758e-09 -1.6298145e-09]",22050,31276.wav,pictus
116,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,31636.wav,pictus
117,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,31837.wav,pictus
118,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,31861.wav,pictus
119,[0. 0. 0. ... 0. 0. 0.],22050,32305.wav,pictus
120,"[-0.01283623 -0.02821616 -0.04236344 ...  0.00686169 -0.00455497
 -0.00943034]",22050,32731.wav,pictus
121,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,32753.wav,pictus
122,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.2926461e-12
 -7.5206872e-12 -1.0896341e-11]",22050,32867.wav,pictus
123,"[-0.08241457 -0.15514341 -0.12030835 ... -0.01649862 -0.00959948
 -0.00929931]",22050,3291.wav,pictus
124,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,33056.wav,pictus
125,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,33496.wav,pictus
126,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,34075.wav,pictus
127,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,34158.wav,pictus
128,"[-1.3038516e-08  1.8626451e-09 -9.3132257e-09 ...  1.0913936e-11
  0.0000000e+00 -3.6379788e-12]",22050,34171.wav,pictus
129,"[-6.9786524e-06  2.1946621e-06 -3.7067025e-06 ... -1.8086763e-02
 -1.9856043e-02 -1.3668912e-02]",22050,34466.wav,pictus
130,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,34577.wav,pictus
131,"[ 0.16057953  0.22430545  0.22542383 ...  0.01674969  0.02902143
 -0.02823437]",22050,34578.wav,pictus
132,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,34775.wav,pictus
133,"[ 0.16057953  0.22430545  0.22542383 ...  0.01674969  0.02902143
 -0.02823437]",22050,34872.wav,pictus
134,"[-0.0115972  -0.0085324   0.0035259  ... -0.00461961 -0.0147555
 -0.00099347]",22050,34887.wav,pictus
135,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,34889.wav,pictus
136,"[ 1.7185224e-04  1.9840265e-04  1.7179082e-04 ... -7.3647993e-10
 -2.6119873e-10  0.0000000e+00]",22050,3524.wav,pictus
137,"[-0.01283623 -0.02821616 -0.04236344 ...  0.00686169 -0.00455497
 -0.00943034]",22050,3539.wav,pictus
138,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,35513.wav,pictus
139,"[-0.0906884  -0.1253977  -0.08152821 ... -0.00177043 -0.00524138
 -0.00375018]",22050,35552.wav,pictus
140,"[-4.4842251e-05 -6.6406676e-05 -5.7049794e-05 ... -5.1531824e-06
  2.6000082e-05  2.4216133e-05]",22050,35636.wav,pictus
141,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,35825.wav,pictus
142,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,35864.wav,pictus
143,[0. 0. 0. ... 0. 0. 0.],22050,35911.wav,pictus
144,[0. 0. 0. ... 0. 0. 0.],22050,36011.wav,pictus
145,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,36126.wav,pictus
146,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,36214.wav,pictus
147,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.1713657e-10
 -6.6847861e-11  7.7341156e-10]",22050,36234.wav,pictus
148,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.2926461e-12
 -7.5206872e-12 -1.0896341e-11]",22050,36450.wav,pictus
149,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,37048.wav,pictus
150,"[-0.08241457 -0.15514341 -0.12030835 ... -0.01649862 -0.00959948
 -0.00929931]",22050,3733.wav,pictus
151,"[-0.00355353 -0.00295117 -0.00304182 ... -0.008853   -0.01060648
 -0.01234017]",22050,37815.wav,pictus
152,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,37953.wav,pictus
153,"[-1.03021223e-10 -1.13390485e-10  5.46684226e-11 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]",22050,38034.wav,pictus
154,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,38070.wav,pictus
155,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,3829.wav,pictus
156,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,38499.wav,pictus
157,"[-1.3038516e-08  1.8626451e-09 -9.3132257e-09 ...  1.0913936e-11
  0.0000000e+00 -3.6379788e-12]",22050,38511.wav,pictus
158,"[-6.9786524e-06  2.1946621e-06 -3.7067025e-06 ... -1.8086763e-02
 -1.9856043e-02 -1.3668912e-02]",22050,38556.wav,pictus
159,"[-6.9786524e-06  2.1946621e-06 -3.7067025e-06 ... -1.8086763e-02
 -1.9856043e-02 -1.3668912e-02]",22050,38795.wav,pictus
160,"[-6.9786524e-06  2.1946621e-06 -3.7067025e-06 ... -1.8086763e-02
 -1.9856043e-02 -1.3668912e-02]",22050,39008.wav,pictus
161,"[-0.00355353 -0.00295117 -0.00304182 ... -0.008853   -0.01060648
 -0.01234017]",22050,39185.wav,pictus
162,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,3929.wav,pictus
163,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,3936.wav,pictus
164,"[-0.0906884  -0.1253977  -0.08152821 ... -0.00177043 -0.00524138
 -0.00375018]",22050,39370.wav,pictus
165,"[-4.4842251e-05 -6.6406676e-05 -5.7049794e-05 ... -5.1531824e-06
  2.6000082e-05  2.4216133e-05]",22050,39484.wav,pictus
166,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,39522.wav,pictus
167,"[-4.4842251e-05 -6.6406676e-05 -5.7049794e-05 ... -5.1531824e-06
  2.6000082e-05  2.4216133e-05]",22050,39586.wav,pictus
168,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,39700.wav,pictus
169,"[-1.03021223e-10 -1.13390485e-10  5.46684226e-11 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]",22050,39749.wav,pictus
170,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.1713657e-10
 -6.6847861e-11  7.7341156e-10]",22050,39757.wav,pictus
171,"[ 0.16057953  0.22430545  0.22542383 ...  0.01674969  0.02902143
 -0.02823437]",22050,4001.wav,pictus
172,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,40150.wav,pictus
173,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,40244.wav,pictus
174,"[-0.08241457 -0.15514341 -0.12030835 ... -0.01649862 -0.00959948
 -0.00929931]",22050,40672.wav,pictus
175,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.2926461e-12
 -7.5206872e-12 -1.0896341e-11]",22050,40900.wav,pictus
176,[0. 0. 0. ... 0. 0. 0.],22050,41100.wav,pictus
177,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,41109.wav,pictus
178,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,41141.wav,pictus
179,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,41206.wav,pictus
180,"[-0.0906884  -0.1253977  -0.08152821 ... -0.00177043 -0.00524138
 -0.00375018]",22050,41792.wav,pictus
181,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.2926461e-12
 -7.5206872e-12 -1.0896341e-11]",22050,41814.wav,pictus
182,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,41894.wav,pictus
183,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,42079.wav,pictus
184,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.2926461e-12
 -7.5206872e-12 -1.0896341e-11]",22050,42821.wav,pictus
185,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,43457.wav,pictus
186,[0. 0. 0. ... 0. 0. 0.],22050,43664.wav,pictus
187,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,44533.wav,pictus
188,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.2926461e-12
 -7.5206872e-12 -1.0896341e-11]",22050,44546.wav,pictus
189,"[-0.01315078 -0.02198022 -0.01922371 ...  0.00333256 -0.0028813
 -0.00621758]",22050,45435.wav,pictus
190,"[-6.9786524e-06  2.1946621e-06 -3.7067025e-06 ... -1.8086763e-02
 -1.9856043e-02 -1.3668912e-02]",22050,45442.wav,pictus
191,"[-1.8917490e-10 -5.8207661e-11 -1.3096724e-10 ...  2.9344978e-03
  5.2814316e-03  3.5714130e-03]",22050,45841.wav,pictus
192,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.1713657e-10
 -6.6847861e-11  7.7341156e-10]",22050,46020.wav,pictus
193,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,46172.wav,pictus
194,"[-6.9786524e-06  2.1946621e-06 -3.7067025e-06 ... -1.8086763e-02
 -1.9856043e-02 -1.3668912e-02]",22050,4627.wav,pictus
195,[0. 0. 0. ... 0. 0. 0.],22050,46578.wav,pictus
196,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,46881.wav,pictus
197,"[-6.9786524e-06  2.1946621e-06 -3.7067025e-06 ... -1.8086763e-02
 -1.9856043e-02 -1.3668912e-02]",22050,46921.wav,pictus
198,"[-1.03021223e-10 -1.13390485e-10  5.46684226e-11 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]",22050,47077.wav,pictus
199,[0. 0. 0. ... 0. 0. 0.],22050,47099.wav,pictus
200,"[-0.0115972  -0.0085324   0.0035259  ... -0.00461961 -0.0147555
 -0.00099347]",22050,47279.wav,pictus
201,"[ 0.16057953  0.22430545  0.22542383 ...  0.01674969  0.02902143
 -0.02823437]",22050,47406.wav,pictus
202,"[-0.01283623 -0.02821616 -0.04236344 ...  0.00686169 -0.00455497
 -0.00943034]",22050,47500.wav,pictus
203,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,47562.wav,pictus
204,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,47854.wav,pictus
205,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,47882.wav,pictus
206,"[-1.03021223e-10 -1.13390485e-10  5.46684226e-11 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]",22050,4876.wav,pictus
207,"[ 0.16057953  0.22430545  0.22542383 ...  0.01674969  0.02902143
 -0.02823437]",22050,4883.wav,pictus
208,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,49197.wav,pictus
209,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,49199.wav,pictus
210,"[-4.4842251e-05 -6.6406676e-05 -5.7049794e-05 ... -5.1531824e-06
  2.6000082e-05  2.4216133e-05]",22050,49211.wav,pictus
211,"[-0.00355353 -0.00295117 -0.00304182 ... -0.008853   -0.01060648
 -0.01234017]",22050,49592.wav,pictus
212,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.824030e-11 -6.815083e-11
  4.468581e-10]",22050,50169.wav,pictus
213,[0. 0. 0. ... 0. 0. 0.],22050,50301.wav,pictus
214,"[ 2.7689977e-12  4.6976825e-11  2.3574188e-11 ... -9.0414551e-12
 -1.8792709e-11  5.8373813e-11]",22050,50400.wav,pictus
215,[0. 0. 0. ... 0. 0. 0.],22050,50647.wav,pictus
216,"[-1.3038516e-08  1.8626451e-09 -9.3132257e-09 ...  1.0913936e-11
  0.0000000e+00 -3.6379788e-12]",22050,50809.wav,pictus
217,"[-1.03021223e-10 -1.13390485e-10  5.46684226e-11 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]",22050,51059.wav,pictus
218,"[-0.0906884  -0.1253977  -0.08152821 ... -0.00177043 -0.00524138
 -0.00375018]",22050,51413.wav,pictus
219,[0. 0. 0. ... 0. 0. 0.],22050,51621.wav,pictus
220,"[-0.01283623 -0.02821616 -0.04236344 ...  0.00686169 -0.00455497
 -0.00943034]",22050,51939.wav,pictus
221,"[-1.3038516e-08  1.8626451e-09 -9.3132257e-09 ...  1.0913936e-11
  0.0000000e+00 -3.6379788e-12]",22050,5249.wav,pictus
222,"[-1.03021223e-10 -1.13390485e-10  5.46684226e-11 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]",22050,53178.wav,pictus
223,"[ 1.7185224e-04  1.9840265e-04  1.7179082e-04 ... -7.3647993e-10
 -2.6119873e-10  0.0000000e+00]",22050,53493.wav,pictus
224,[0. 0. 0. ... 0. 0. 0.],22050,53575.wav,pictus
225,"[ 0.00092365  0.00129246  0.00352598 ... -0.01838668 -0.01544459
 -0.01540792]",22050,53605.wav,pictus
226,"[ 2.4365111e-11  6.3570753e-11 -1.3436500e-11 ... -1.0149470e-03
  8.2926487e-04  0.0000000e+00]",22050,53758.wav,pictus
227,"[ 1.7185224e-04  1.9840265e-04  1.7179082e-04 ... -7.3647993e-10
 -2.6119873e-10  0.0000000e+00]",22050,53776.wav,pictus
228,"[-5.9261220e-06  2.4928770e-05  7.1793329e-05 ...  3.0717056e-06
  1.7476879e-05  1.0694290e-05]",22050,53921.wav,pictus
